id,role_num,club_id,user_id
1498,1,29,173576
1499,1,487,174411
1500,3,38,235529
1501,3,444,19410
1502,1,37,276591
1503,1,430,181240
1504,2,230,182014
1505,3,332,167185
1506,3,420,182358
1507,1,308,202611
1508,1,85,214947
1509,1,118,49543
1510,2,44,93916
1511,1,79,144777
1512,1,42,105965
1513,3,202,71017
1514,1,73,172999
1515,3,176,160161
1516,2,367,248634
1517,1,123,25720
1518,1,467,46842
1519,1,3,37098
1520,2,99,113517
1521,1,314,61960
1522,3,466,27184
1523,1,195,249205
1524,3,484,239999
1525,1,431,77291
1526,3,465,246940
1527,3,243,69994
1528,1,159,139924
1529,1,156,104162
1530,1,462,159276
1531,2,414,23118
1532,2,452,214054
1533,3,72,179603
1534,2,242,208723
1535,1,242,37148
1536,2,387,204194
1537,3,291,84574
1538,2,152,109143
1539,2,421,117310
1540,2,230,49909
1541,2,262,58946
1542,2,223,252730
1543,1,150,223487
1544,1,365,214603
1545,2,185,219625
1546,2,311,157481
1547,3,432,19915
1548,3,230,255117
1549,3,40,220586
1550,2,82,152178
1551,1,33,252906
1552,3,23,46521
1553,1,40,59986
1554,3,69,64093
1555,1,495,83968
1556,1,81,142392
1557,2,370,181916
1558,2,391,179256
1559,3,362,204083
1560,3,273,217642
1561,1,356,92682
1562,2,141,123607
1563,3,202,171569
1564,2,317,159905
1565,2,334,250291
1566,2,211,52251
1567,2,443,212274
1568,2,347,116062
1569,3,462,83816
1570,2,324,201242
1571,1,163,136124
1572,1,444,118053
1573,3,118,24234
1574,3,307,76156
1575,3,453,264311
1576,2,386,147349
1577,3,326,278569
1578,2,174,46634
1579,1,151,38149
1580,1,185,258371
1581,1,115,193369
1582,1,440,126470
1583,3,416,112362
1584,3,233,139139
1585,2,204,54023
1586,3,189,50763
1587,2,129,10539
1588,2,156,207090
1589,3,200,255394
1590,1,451,1049
1591,1,440,270385
1592,2,466,134685
1593,2,499,110277
1594,2,456,135583
1595,2,145,105480
1596,2,194,202620
1597,3,143,87791
1598,3,178,189283
1599,1,91,157090
1600,2,371,80183
1601,2,269,92605
1602,2,24,120627
1603,3,123,248934
1604,3,253,173224
1605,1,363,84186
1606,3,461,131876
1607,3,344,115596
1608,2,416,96678
1609,1,350,261468
1610,1,268,214391
1611,3,181,161230
1612,2,301,137022
1613,1,179,125293
1614,2,300,270095
1615,2,110,179785
1616,2,418,58481
1617,1,426,204580
1618,3,110,189206
1619,3,139,198079
1620,3,35,5750
1621,3,9,3069
1622,2,424,140143
1623,2,189,191021
1624,1,408,64003
1625,3,174,120361
1626,3,327,206996
1627,1,352,146616
1628,1,140,172513
1629,3,193,73536
1630,2,438,168582
1631,3,245,104095
1632,2,39,87538
1633,3,499,62611
1634,1,180,20864
1635,2,231,196852
1636,3,409,120587
1637,3,149,250494
1638,1,318,146816
1639,3,193,230925
1640,1,436,139538
1641,2,442,215421
1642,2,303,133075
1643,2,425,145461
1644,1,204,198897
1645,2,293,180195
1646,1,75,245384
1647,3,375,197416
1648,1,366,263666
1649,1,152,82794
1650,2,343,243418
1651,2,65,96334
1652,1,150,37176
1653,2,93,135413
1654,3,100,157602
1655,3,156,218546
1656,3,9,160864
1657,1,454,94806
1658,2,100,261628
1659,2,54,109290
1660,1,482,31191
1661,3,160,44169
1662,3,377,16544
1663,1,150,216454
1664,2,148,2598
1665,1,251,69974
1666,1,187,271054
1667,1,393,190631
1668,1,309,188040
1669,3,95,29479
1670,1,117,138741
1671,3,188,243222
1672,1,77,138297
1673,2,395,198781
1674,3,470,57042
1675,1,235,163522
1676,2,205,16843
1677,1,59,220763
1678,1,296,63155
1679,2,168,217610
1680,2,409,128909
1681,3,322,141750
1682,3,153,222319
1683,3,484,219499
1684,3,499,31766
1685,2,252,15124
1686,2,405,276644
1687,3,84,65947
1688,3,83,204028
1689,1,434,161521
1690,3,266,44085
1691,3,293,25944
1692,1,394,118558
1693,3,192,272695
1694,2,258,219473
1695,3,140,219883
1696,3,427,102857
1697,3,35,216378
1698,2,382,2040
1699,2,425,84778
1700,2,304,7175
1701,1,99,137947
1702,2,371,142014
1703,1,62,155013
1704,1,354,245085
1705,2,325,94089
1706,3,161,159512
1707,1,225,80455
1708,3,433,20774
1709,2,136,40988
1710,3,147,224427
1711,2,119,197846
1712,1,100,258883
1713,3,349,259209
1714,1,160,24592
1715,1,110,267318
1716,3,49,2129
1717,2,495,100206
1718,2,11,197316
1719,1,259,28007
1720,1,375,205042
1721,1,400,164826
1722,2,15,123624
1723,1,476,108619
1724,2,401,75973
1725,3,182,270486
1726,2,458,139821
1727,2,273,255082
1728,3,212,167538
1729,3,97,27837
1730,2,362,149420
1731,1,319,121203
1732,2,220,214456
1733,3,174,220182
1734,3,459,210235
1735,2,250,100732
1736,2,253,119524
1737,2,245,245706
1738,1,66,192027
1739,2,322,141009
1740,1,354,92546
1741,3,201,213941
1742,3,9,115427
1743,3,410,183903
1744,1,464,149887
1745,3,93,184375
1746,1,336,85953
1747,3,151,139823
1748,3,5,255895
1749,1,155,116972
1750,3,178,97480
1751,3,282,222673
1752,1,73,172050
1753,1,178,11384
1754,2,491,106514
1755,1,413,267481
1756,3,102,172817
1757,3,380,88844
1758,1,201,51795
1759,1,434,101843
1760,1,334,134599
1761,3,243,10628
1762,3,395,160164
1763,3,290,134586
1764,3,440,176753
1765,2,439,123760
1766,1,203,253908
1767,1,207,30234
1768,3,467,33496
1769,2,425,31568
1770,1,207,43551
1771,2,261,216666
1772,3,222,119229
1773,1,23,93380
1774,1,398,187181
1775,3,25,233815
1776,2,256,17339
1777,2,35,26516
1778,1,130,188018
1779,1,67,12083
1780,1,296,271061
1781,1,64,127246
1782,2,339,231119
1783,3,399,1906
1784,2,151,135857
1785,1,179,91378
1786,1,57,96301
1787,2,260,194735
1788,2,75,97956
1789,2,379,153664
1790,3,60,164591
1791,1,227,175749
1792,2,242,76195
1793,1,201,75903
1794,2,463,207322
1795,3,498,197161
1796,3,146,25620
1797,2,205,108336
1798,3,231,72857
1799,1,467,56323
1800,1,345,253714
1801,1,380,262918
1802,1,49,16899
1803,3,294,128807
1804,3,311,75252
1805,1,30,94738
1806,3,451,166746
1807,2,422,131815
1808,3,348,112395
1809,2,453,60487
1810,3,56,16246
1811,1,171,47136
1812,3,61,181329
1813,2,493,229533
1814,2,364,243566
1815,3,374,145548
1816,1,159,183633
1817,2,317,45273
1818,2,403,606
1819,3,326,171037
1820,1,163,251238
1821,1,345,19637
1822,2,367,24096
1823,3,193,66373
1824,2,326,65583
1825,3,183,234945
1826,2,476,51798
1827,1,435,54635
1828,1,411,173196
1829,3,125,128410
1830,2,164,268812
1831,1,122,234017
1832,1,275,75938
1833,2,161,74675
1834,2,350,129331
1835,3,157,47150
1836,2,445,241084
1837,1,235,34995
1838,1,213,242094
1839,3,414,223948
1840,3,90,144022
1841,1,196,29844
1842,2,5,198336
1843,1,153,147491
1844,1,10,222386
1845,2,271,41200
1846,3,443,47112
1847,3,179,108994
1848,3,463,246438
1849,3,150,24238
1850,3,373,59679
1851,2,390,266358
1852,1,84,90335
1853,2,474,42991
1854,3,327,172142
1855,2,216,17371
1856,2,239,276751
1857,1,490,232297
1858,1,377,44871
1859,2,63,185930
1860,2,15,156857
1861,3,392,6263
1862,2,198,17699
1863,3,308,9091
1864,1,372,38678
1865,1,249,248442
1866,3,488,13138
1867,2,416,228755
1868,2,297,182314
1869,1,194,185363
1870,2,229,21227
1871,2,364,120056
1872,1,327,65340
1873,1,69,247020
1874,3,266,54323
1875,1,263,112459
1876,1,172,240429
1877,1,348,275390
1878,1,247,83896
1879,3,33,12052
1880,3,444,227752
1881,3,251,54764
1882,1,452,92557
1883,3,54,51794
1884,3,94,119437
1885,1,36,278817
1886,1,41,52797
1887,3,242,92500
1888,2,185,83484
1889,2,438,77148
1890,1,431,85712
1891,1,87,122252
1892,3,393,107378
1893,2,324,125537
1894,2,329,686
1895,1,345,269251
1896,2,257,14943
1897,1,411,88771
1898,1,333,157208
1899,2,297,198988
1900,2,427,173140
1901,2,318,159905
1902,1,174,134773
1903,3,432,201148
1904,3,401,195321
1905,3,312,237270
1906,2,419,200491
1907,2,440,182881
1908,2,87,175973
1909,2,348,144329
1910,1,270,30526
1911,2,284,187052
1912,3,81,90480
1913,3,25,240653
1914,1,257,248339
1915,1,41,127235
1916,3,260,24002
1917,3,5,188644
1918,1,113,127973
1919,3,245,194804
1920,3,134,186144
1921,1,104,262445
1922,2,233,165239
1923,3,207,174643
1924,1,252,214058
1925,2,190,249244
1926,1,100,220054
1927,1,227,66711
1928,1,186,236352
1929,2,49,90449
1930,2,401,146854
1931,2,41,42254
1932,2,312,169919
1933,1,219,35823
1934,3,224,157820
1935,2,126,208164
1936,2,127,257024
1937,2,206,208106
1938,3,149,214782
1939,2,357,3863
1940,2,398,131464
1941,2,101,265901
1942,3,493,58265
1943,1,94,76209
1944,3,440,37631
1945,2,441,27382
1946,1,246,163039
1947,3,223,153572
1948,3,402,271885
1949,2,62,229109
1950,1,407,42149
1951,1,112,99331
1952,1,409,30189
1953,2,184,131494
1954,2,253,43343
1955,3,33,72045
1956,1,43,238336
1957,1,164,210022
1958,2,289,96630
1959,3,452,124661
1960,1,52,218429
1961,3,267,28791
1962,2,228,147430
1963,3,122,97180
1964,1,4,83578
1965,3,117,235707
1966,2,304,14422
1967,1,365,228266
1968,2,57,34441
1969,1,329,81234
1970,2,342,16828
1971,2,189,231633
1972,1,280,71854
1973,1,293,276686
1974,2,228,101734
1975,1,181,56781
1976,1,328,27874
1977,3,180,120811
1978,1,169,113808
1979,2,376,52245
1980,2,405,2676
1981,1,125,120745
1982,1,292,13808
1983,2,282,205148
1984,3,67,89054
1985,3,395,69290
1986,1,285,205608
1987,3,470,111222
1988,3,184,262713
1989,3,500,246936
1990,2,52,259137
1991,1,364,83879
1992,1,32,3314
1993,2,140,276758
1994,1,60,253970
1995,3,207,5925
1996,1,177,248193
1997,2,234,212786
1998,2,307,86395
1999,3,111,9429
2000,1,164,127962
2001,3,447,273428
2002,1,51,95809
2003,3,295,20803
2004,3,264,245165
2005,2,20,54084
2006,2,74,230670
2007,1,190,119355
2008,1,251,166310
2009,2,493,94982
2010,3,388,206690
2011,2,21,155119
2012,1,369,186586
2013,1,340,173732
2014,3,21,192379
2015,2,463,224987
2016,3,473,118942
2017,1,179,158957
2018,3,130,102027
2019,1,315,172008
2020,3,251,139651
2021,1,269,82239
2022,3,47,139112
2023,1,29,196354
2024,3,436,75029
2025,2,403,68146
2026,3,232,70654
2027,2,34,149082
2028,3,307,141274
2029,2,6,177958
2030,3,172,276235
2031,3,41,81568
2032,3,82,173591
2033,2,311,146697
2034,3,359,151117
2035,2,72,272077
2036,3,37,194739
2037,2,313,196396
2038,1,59,12091
2039,2,214,238421
2040,2,262,42002
2041,1,196,89858
2042,2,497,228610
2043,3,19,117976
2044,2,323,205079
2045,2,404,3643
2046,2,331,76169
2047,1,250,227701
2048,3,6,224486
2049,3,382,207826
2050,3,266,223520
2051,3,289,59227
2052,2,251,208448
2053,1,210,153417
2054,2,386,12759
2055,2,319,55471
2056,3,312,224078
2057,3,159,14917
2058,2,13,195577
2059,2,228,86518
2060,3,335,164309
2061,1,198,124034
2062,1,234,116782
2063,1,282,225004
2064,3,463,16721
2065,1,255,93458
2066,3,156,263384
2067,3,242,245291
2068,1,74,198754
2069,1,244,26603
2070,2,97,109113
2071,2,379,126293
2072,2,271,15472
2073,2,343,85105
2074,1,244,265913
2075,3,442,1666
2076,1,382,177176
2077,3,37,113735
2078,3,40,236922
2079,1,404,187730
2080,1,138,73892
2081,3,356,166172
2082,1,51,151098
2083,1,428,32432
2084,2,247,69169
2085,3,476,18028
2086,3,47,34942
2087,2,326,31714
2088,1,194,51078
2089,3,258,54792
2090,3,48,151168
2091,3,89,143196
2092,3,395,149872
2093,2,141,157166
2094,3,428,112503
2095,1,335,274575
2096,1,373,43110
2097,3,166,257024
2098,1,198,233567
2099,3,269,238928
2100,3,181,75317
2101,1,139,56018
2102,3,89,146216
2103,3,288,96397
2104,2,80,136873
2105,1,281,79924
2106,1,90,149643
2107,1,138,176373
2108,3,150,148487
2109,1,474,99595
2110,3,347,223999
2111,2,337,243129
2112,2,44,184176
2113,2,27,100027
2114,1,74,178024
2115,1,117,117880
2116,2,497,122609
2117,3,109,158167
2118,2,428,177471
2119,2,83,89216
2120,1,175,57961
2121,3,164,28029
2122,1,162,104883
2123,3,111,44619
2124,2,51,254449
2125,2,261,45350
2126,2,450,8929
2127,2,104,20680
2128,3,381,213881
2129,2,453,195320
2130,3,223,254408
2131,3,494,82020
2132,1,139,263413
2133,1,487,107776
2134,1,11,215972
2135,2,55,95791
2136,2,447,87268
2137,2,339,223502
2138,2,497,72796
2139,2,412,87268
2140,2,490,180382
2141,2,70,246678
2142,3,483,168727
2143,1,233,177043
2144,2,59,26920
2145,1,112,258102
2146,3,99,215298
2147,2,121,187669
2148,2,373,17457
2149,3,418,140346
2150,2,397,153392
2151,3,12,89951
2152,3,88,204517
2153,2,231,161670
2154,2,497,43142
2155,1,136,133190
2156,3,31,34817
2157,1,328,104936
2158,2,439,90030
2159,1,428,75338
2160,1,48,171094
2161,3,9,126003
2162,2,366,92299
2163,1,141,268775
2164,1,413,128504
2165,2,5,164882
2166,1,11,266681
2167,2,40,233023
2168,3,18,262924
2169,1,28,9672
2170,2,127,83149
2171,3,7,79411
2172,1,124,128588
2173,2,188,46891
2174,3,231,200298
2175,3,358,158455
2176,1,130,268653
2177,1,104,227023
2178,3,363,171786
2179,1,302,121649
2180,3,308,79326
2181,3,490,14960
2182,2,19,158380
2183,3,293,57000
2184,1,397,161106
2185,2,139,145133
2186,2,282,94147
2187,1,443,263446
2188,1,439,246253
2189,3,367,63435
2190,1,240,114949
2191,1,193,126695
2192,3,337,118570
2193,2,321,114032
2194,3,247,58476
2195,1,438,256861
2196,1,62,161356
2197,1,370,191490
2198,2,458,185862
2199,2,489,50824
2200,3,32,229856
2201,3,402,88469
2202,1,189,187710
2203,3,99,143626
2204,1,352,268442
2205,1,115,148709
2206,1,53,86072
2207,1,309,112346
2208,1,61,6630
2209,1,247,42791
2210,3,193,95759
2211,1,58,225919
2212,3,86,213617
2213,1,479,189489
2214,1,350,51699
2215,3,204,36273
2216,2,23,59934
2217,1,84,55714
2218,3,164,71462
2219,2,330,83572
2220,2,266,36931
2221,1,274,14571
2222,3,337,247914
2223,1,211,33449
2224,2,20,3064
2225,2,392,58543
2226,2,251,158380
2227,1,262,46299
2228,2,227,19821
2229,2,73,123809
2230,2,99,61895
2231,2,174,266781
2232,3,231,109986
2233,1,327,275341
2234,3,243,57581
2235,3,291,186397
2236,2,71,262203
2237,3,181,254877
2238,1,246,276751
2239,1,236,260005
2240,1,38,57859
2241,1,95,239346
2242,1,338,25809
2243,1,21,2587
2244,3,282,127071
2245,1,50,136953
2246,3,348,216628
2247,2,47,5804
2248,3,289,117998
2249,2,69,161935
2250,3,176,251346
2251,1,152,82493
2252,2,224,218977
2253,1,469,124665
2254,2,352,34251
2255,2,282,3019
2256,3,472,229170
2257,2,30,222551
2258,1,359,188959
2259,3,208,49067
2260,2,489,12120
2261,3,124,25942
2262,3,287,250438
2263,2,29,268612
2264,1,222,89335
2265,1,59,68629
2266,3,368,62743
2267,3,277,109346
2268,2,64,44483
2269,1,418,265128
2270,1,412,60178
2271,3,243,6968
2272,2,144,8982
2273,1,191,190037
2274,2,327,169875
2275,2,291,223286
2276,1,494,186567
2277,2,487,71773
2278,1,59,112044
2279,1,428,132751
2280,3,439,276376
2281,3,291,77150
2282,1,148,151751
2283,3,128,122918
2284,3,121,222026
2285,2,124,137075
2286,2,450,72946
2287,2,339,236976
2288,1,203,265904
2289,3,85,102495
2290,1,337,164820
2291,3,122,178655
2292,2,177,193382
2293,3,338,188883
2294,1,146,243153
2295,1,403,148177
2296,1,499,150525
2297,3,33,28510
2298,3,297,173491
2299,3,462,213690
2300,2,237,196807
2301,1,458,267955
2302,1,422,259716
2303,2,154,142444
2304,3,175,242802
2305,2,160,184385
2306,3,159,68215
2307,1,323,136890
2308,2,365,40003
2309,2,228,1990
2310,3,313,174687
2311,1,403,51182
2312,1,99,93439
2313,1,493,16969
2314,2,260,98812
2315,1,324,135580
2316,3,174,87460
2317,2,386,101464
2318,1,217,119932
2319,3,283,108671
2320,1,165,110987
2321,2,146,62526
2322,3,41,5972
2323,3,387,215366
2324,1,354,216149
2325,3,464,7623
2326,2,133,239604
2327,2,76,121238
2328,1,371,266250
2329,1,147,40034
2330,3,320,209587
2331,3,34,170887
2332,2,70,208417
2333,3,174,246445
2334,2,259,46544
2335,1,8,173949
2336,2,35,71783
2337,1,2,139317
2338,1,230,226695
2339,2,458,7082
2340,2,33,194393
2341,1,384,83736
2342,2,422,123567
2343,2,308,216874
2344,2,465,191722
2345,1,14,63066
2346,3,466,44394
2347,1,462,225985
2348,2,67,84808
2349,2,75,54438
2350,3,401,264079
2351,3,122,238515
2352,3,325,90503
2353,3,461,266110
2354,2,389,260155
2355,2,379,122844
2356,1,323,66486
2357,2,100,193345
2358,1,114,40443
2359,3,213,31798
2360,1,445,209727
2361,1,204,157036
2362,3,48,263096
2363,2,39,111479
2364,2,478,49021
2365,1,491,60584
2366,3,295,190551
2367,2,15,41037
2368,1,199,274388
2369,1,329,152372
2370,2,69,157143
2371,1,278,5509
2372,3,156,145841
2373,1,486,35182
2374,3,424,7642
2375,2,58,60027
2376,3,317,260736
2377,3,274,71519
2378,3,186,90153
2379,2,236,146925
2380,3,195,274560
2381,2,337,13092
2382,2,267,168249
2383,2,82,52498
2384,3,76,143170
2385,1,434,90115
2386,2,306,227987
2387,1,116,199182
2388,2,257,241914
2389,2,435,157706
2390,1,193,229525
2391,3,273,266029
2392,1,148,135464
2393,1,128,103450
2394,2,5,179044
2395,1,130,25301
2396,2,227,61838
2397,1,91,74331
2398,1,328,121328
2399,1,246,264395
2400,2,353,108897
2401,1,108,242226
2402,3,136,163596
2403,1,83,181808
2404,3,32,271308
2405,3,177,85093
2406,1,489,254934
2407,3,478,173535
2408,1,128,167176
2409,2,300,201511
2410,2,211,242159
2411,2,43,96452
2412,2,164,236163
2413,1,94,142084
2414,2,491,135518
2415,3,125,178415
2416,3,165,120066
2417,2,37,147837
2418,1,112,263924
2419,1,235,255230
2420,2,244,116699
2421,1,203,21986
2422,3,49,89751
2423,2,398,139262
2424,2,221,95321
2425,3,172,63744
2426,1,210,89232
2427,3,431,206254
2428,3,82,14557
2429,2,210,14542
2430,2,426,81741
2431,2,266,158032
2432,3,461,71770
2433,2,404,239625
2434,2,384,276846
2435,1,266,170699
2436,1,259,242412
2437,2,444,5620
2438,3,124,29615
2439,1,426,213099
2440,2,486,150542
2441,2,395,259549
2442,3,83,237729
2443,1,151,100466
2444,2,103,222458
2445,2,78,205421
2446,2,178,188482
2447,3,428,194231
2448,3,281,203817
2449,2,74,73003
2450,1,79,157256
2451,2,366,151968
2452,2,135,6746
2453,1,470,174643
2454,3,473,113610
2455,1,94,246125
2456,3,321,267786
2457,2,42,78652
2458,3,466,76126
2459,2,382,218899
2460,3,354,92785
2461,3,377,87152
2462,3,396,152956
2463,2,106,147077
2464,1,139,187318
2465,2,370,14102
2466,1,249,246006
2467,2,177,86330
2468,2,487,163095
2469,1,353,74547
2470,3,198,18882
2471,2,60,242487
2472,3,185,208855
2473,1,230,221419
2474,2,311,249889
2475,1,492,117376
2476,1,484,249942
2477,1,205,240659
2478,3,198,112071
2479,1,384,211230
2480,2,83,70934
2481,1,61,713
2482,3,253,266974
2483,2,13,193605
2484,3,246,263721
2485,3,272,224612
2486,1,224,217662
2487,2,389,152150
2488,2,175,47597
2489,1,34,146818
2490,3,278,167929
2491,2,329,238106
2492,2,47,250266
2493,2,74,212135
2494,3,113,165020
2495,1,496,236260
2496,2,287,180307
2497,3,124,208686
2498,3,51,142386
2499,1,499,128196
2500,2,245,107768
2501,1,57,168276
2502,2,33,136378
2503,3,285,98341
2504,3,458,67677
2505,2,221,41108
2506,3,369,77930
2507,3,16,42480
